id	subject	day	starttime	length	teacher	group	room	period	experiod	inweek	exweek	exclass	realweeks	equipment
2996900	Breakfast/School Yard/JS	Mån	0700	90	MÅ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996915	Arbetstid	Mån	0700	480	MÅ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996931	Arbetstid	Mån	0700	480	MG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996936	Breakfast/School Yard/JS	Mån	0700	90	MG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3009449	BI	Mån	0700	10	KM	4a				33		1	33	
2997180	Arbetstid	Mån	0730	510	ML							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998782	Arbetstid	Mån	0730	450	JS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997008	Arbetstid	Mån	0745	460	FS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998118	Arbetstid	Mån	0745	480	AG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996803	Arbetstid	Mån	0800	480	KM							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996804	Arbetstid	Mån	0800	420	JH							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996815	Arbetstid	Mån	0800	480	NK							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996840	Arbetstid	Mån	0800	480	PCG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996845	Arbetstid	Mån	0800	420	KS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996855	Arbetstid	Mån	0800	450	HO							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996870	Arbetstid	Mån	0800	420	JW							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996893	Arbetstid	Mån	0800	405	ZC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996953	Arbetstid	Mån	0800	510	TL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996975	Arbetstid	Mån	0800	510	GC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996981	Support	Mån	0800	110	GC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997013	Arbetstid	Mån	0800	480	SAN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997038	Arbetstid	Mån	0800	480	TP							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997049	Arbetstid	Mån	0800	480	TA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997075	Arbetstid	Mån	0800	480	SN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997091	Arbetstid	Mån	0800	420	SL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997131	Arbetstid	Mån	0800	480	LS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997164	Arbetstid	Mån	0800	390	CA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997186	Arbetstid	Mån	0800	480	MS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997191	Arbetstid	Mån	0800	480	MC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997210	Arbetstid	Mån	0800	480	MiB							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997212	Arbetstid	Mån	0800	480	KB							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997215	Front door - Break Duty	Mån	0800	15	MiB							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997229	Arbetstid	Mån	0800	480	KBE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997234	Arbetstid	Mån	0800	420	CÖ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997242	Arbetstid	Mån	0800	480	HR							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997254	Arbetstid	Mån	0800	440	OE,DM							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997257	Arbetstid	Mån	0800	450	DS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997269	Arbetstid	Mån	0800	420	EF							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997287	Arbetstid	Mån	0800	450	FO							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997303	Support	Mån	0800	110	FS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997313	Arbetstid	Mån	0800	480	HJ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997326	Arbetstid	Mån	0800	480	HL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997371	Arbetstid	Mån	0800	435	JA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997377	Arbetstid	Mån	0800	480	JE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997387	Arbetstid	Mån	0800	495	CK							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997431	Arbetstid	Mån	0800	395	LL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997437	Arbetstid	Mån	0800	480	MJA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997449	Support	Mån	0800	215	AHe							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997943	Arbetstid	Mån	0800	480	AN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997986	Arbetstid	Mån	0800	480	AHe							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998026	Arbetstid	Mån	0800	480	ABE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998065	Arbetstid	Mån	0800	480	KRS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998095	Arbetstid	Mån	0800	420	ZJ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998509	Arbetstid	Mån	0800	480	EP							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998633	Arbetstid	Mån	0800	445	LiP							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998638	Arbetstid	Mån	0800	360	YO							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998684	Arbetstid	Mån	0800	500	ARS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998709	Arbetstid	Mån	0800	480	ARE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998730	Arbetstid	Mån	0800	360	AS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998744	Arbetstid	Mån	0800	480	ASN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998757	Arbetstid	Mån	0800	390	AW							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3027663	SFI	Mån	0800	60	KBE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998278	HKK	Mån	0810	120	CK	9c:b	Hemkunskap	VT				0	3-7, 9-10, 12-13, 16-24	
2998279	HKK	Mån	0810	120	CK	9c:a	Hemkunskap	HT				0	34-35, 37-40, 42-43, 45-46, 48-51	
2998309	SH	Mån	0810	60	ZJ	7b	101			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2998373	RE	Mån	0810	60	ZJ	7b	101			34-40		0	34-40	
2998384	GE	Mån	0810	60	ZJ	7b	101			16-23		0	16-23	
2998395	HI	Mån	0810	60	ZJ	7b	101			42-43, 45-46, 48-51		0	42-43, 45-46, 48-51	
2998539	MA	Mån	0810	60	AG	6a	104					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2996772	Class Meet	Mån	0815	30	CA,LiP	5b	210					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996972	GE	Mån	0815	60	JH	8c	202			3-7, 9-10		0	3-7, 9-10	
2997483	BL	Mån	0815	90	AS	9b:b	Bildsal	HT				0	34-35, 37-40, 42-43, 45-46, 48-51	
2997494	MU	Mån	0815	90	CÖ	9b:a	Music room	HT				0	34-35, 37-40, 42-43, 45-46, 48-51	
2997505	BL	Mån	0815	90	AS	9b:a	Bildsal	VT				0	3-7, 9-10, 12-13, 16-24	
2997516	MU	Mån	0815	90	CÖ	9b:b	Music room	VT				0	3-7, 9-10, 12-13, 16-24	
2997825	IDH	Mån	0815	90	JA	9a	Idrottshall					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997880	Class Meet	Mån	0815	30	ZC,TL	4b	305					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997902	Class Meet	Mån	0815	30	YO,EF	4a	304					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997924	Class Meet	Mån	0815	30	ASN,KRS	5a	209					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997935	No-Lab	Mån	0815	60	ARE	6d:a	No-lab 2	HT				0	34-40, 42-43, 45-46, 48-51	
2998011	MA	Mån	0815	60	FO	8b	301					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998030	MA	Mån	0815	60	ABE	9d	103					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998220	RE	Mån	0815	60	JH,JS	8c	202			42-43, 45, 48-50		0	42-43, 45, 48-50	
2998234	No-Lab	Mån	0815	60	ARE	6d:b	No-lab 2	VT				0	3-7, 9-10, 12-13, 16-24	
2998272	EN	Mån	0815	60	KS	6c	105					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998273	SH	Mån	0815	60	JH	8c	202			12-13, 16-23		0	12-13, 16-23	
2998290	HI	Mån	0815	60	JH	8c	202			34-41	41	0	34-40	
2998461	SV	Mån	0815	60	HO	8a	302					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998475	No-Lab	Mån	0815	60	NK	8d:a	No-lab 1	HT				0	34-40, 42-43, 45, 48-51	
2998476	No-Lab	Mån	0815	60	NK	8d:b	No-lab 1	VT				0	3-7, 9-10, 12-13, 16-24	
3031015	SFI	Mån	0815	60	TP							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997960	SVA	Mån	0820	60	SL	SVA7:1	303					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998019	EN	Mån	0820	60	LL	7a	107					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998202	SV	Mån	0820	60	OE,DM	6b	203					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998537	SV	Mån	0820	60	TA	7D:SV	204					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998545	SV	Mån	0820	60	JW	7C:SV	108					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094842	Teknik Collage	Mån	0820	60	DS	9d	102			36		0	36	
3094860	Idrottsgymnasiet	Mån	0820	60	JE	9b	201			36		0	36	
3094872	Ung företagare	Mån	0820	60	ABE	9c	103			36		0	36	
3112766	Stugan	Mån	0820	60	HL	Stugan 3						1	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996899	Student Cafeteria	Mån	0830	140	MÅ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998665	Arbetstid	Mån	0830	480	AHa							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094861	Affärsgymnasiet	Mån	0830	45	AS	9a	108			36		0	36	
2996974	Planering	Mån	0835	70	MG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996788	FLEX	Mån	0845	65	PCG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3096521	FLEX	Mån	0845	60	LS	Flexgrupp						1	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997073	SLTM	Mån	0850	60	MJA	4a:b	Träslöjd	HT				0	34-40, 42-43, 45-51	
2997444	SLTX	Mån	0850	60	TL,AW	4a:a	Textilslöjd	HT				0	34-40, 42-43, 45-51	
2997453	SLTM	Mån	0850	60	MJA	4a:a	Träslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
2997454	SLTX	Mån	0850	60	TL,AW	4a:b	Textilslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
2997537	FY	Mån	0850	60	ARS	4b	305			42-43, 45-51		0	42-43, 45-51	
2997539	KE	Mån	0850	60	ARS	4b	305			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2997540	TK	Mån	0850	60	ARS	4b	305			16-23		0	16-23	
2997959	SV	Mån	0850	65	ZC	5b	210					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998508	SV	Mån	0850	65	ASN	5a	209					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998556	BI	Mån	0850	60	erhj,ARS	4b	305			34-40		0	34-40	
2997098	Arbetstid	Mån	0900	420	JAW							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998756	Management Meeting	Mån	0900	60	MiB,MC,KB							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998000	Mentor time	Mån	0910	25	AHa,JAW	7b	101					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998276	No-Lab	Mån	0915	60	DS	9c:a	No-lab 1	VT				0	3-7, 9-10, 12-13, 16-24	
2998277	No-Lab	Mån	0915	60	DS	9c:b	No-lab 1	HT				0	34-35, 37-40, 42-43, 45-46, 48-51	
2997631	HI	Mån	0920	60	JH	8a	202			34-41	41	0	34-40	
2997926	EN	Mån	0920	60	KS	6a	104					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997962	EN	Mån	0920	60	KBE	8d	107					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998274	SH	Mån	0920	60	JH	8a	202			12-13, 16-23		0	12-13, 16-23	
2998546	GE	Mån	0920	60	JH	8a	202			3-7, 9-10		0	3-7, 9-10	
2998554	RE	Mån	0920	60	JH	8a	202			42-43, 45, 48-50		0	42-43, 45, 48-50	
2997955	KE	Mån	0925	60	ARE	6d	205			42-43, 45-46, 48-51		0	42-43, 45-46, 48-51	
2997976	EN	Mån	0925	60	TP	9d	108					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998338	BI	Mån	0925	60	ARE	6d	205			13, 16-23		0	13, 16-23	
2998454	TK	Mån	0925	60	ARE	6d	205			34-40		0	34-40	
2998469	SV	Mån	0925	60	OE,DM	8b	302					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998620	MA	Mån	0925	60	AG	6c	105					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998627	FY	Mån	0925	60	ARE	6d	205			3-7, 9-10, 12		0	3-7, 9-10, 12	
2998632	HoD/HoY	Mån	0925	90	ZJ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094875	Idrottsgymnasiet	Mån	0925	60	JA	9c	103			36		0	36	
3094895	Ung företagare	Mån	0925	60	TP	9a	108			36		0	36	
2996827	Arbetstid	Mån	0930	315	NE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998111	SV	Mån	0930	60	JW	7a	103					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094886	Arbetsmarknadskunskap	Mån	0930	60	DS	9d	102			36		0	36	
2998442	MA	Mån	0940	60	JAW	7c	203					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998449	EN	Mån	0940	60	LL	7d	101					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
3094858	Affärsgymnasiet	Mån	0940	45	TA	9b	201			36		0	36	
2997703	IDH	Mån	0945	80	YO	6b	Idrottshall					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
3112770	Stugan	Mån	0945	60	HL	Stugan 4,Stugan 5						1	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996962	Rast JS	Mån	0950	25	GC,FS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998549	Class Meet	Mån	0950	30	TA,JE	9b	201					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
3079950	FLEX	Mån	0950	60	LiP	Flexgrupp,Flexgrupp 2	001					1	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997154	Rastvakt	Mån	0955	20	PCG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997409	Arbetstid	Mån	0955	380	LM							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997994	SP2	Mån	0955	60	NE	SP7:2	102					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998769	Rastvakt	Mån	0955	20	AW							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996942	Egen rast	Mån	1000	30	MG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997433	Arbetstid	Mån	1000	420	NA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997993	GE	Mån	1000	60	ZC	5a	209			43, 45-51		0	43, 45-51	
2998048	SH	Mån	1000	60	ZC	5a	209			34-40, 42		0	34-40, 42	
2998308	BL	Mån	1000	90	MJA	8c:b	Bildsal	HT			46-47	0	34-40, 42-43, 45, 48-51	
2998421	RE	Mån	1000	60	ZC	5a	209			13, 16-23		0	13, 16-23	
2998503	MU	Mån	1000	90	CÖ	8c:a	Music room	HT			46-47	0	34-40, 42-43, 45, 48-51	
2998540	HI	Mån	1000	60	ZC	5a	209			3-7, 9-10, 12		0	3-7, 9-10, 12	
2998743	Rastvakt	Mån	1000	20	AS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997170	EN	Mån	1005	65	CA	4b	305					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997457	Egen rast	Mån	1005	30	KRS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997544	KE	Mån	1005	60	ARS	4a	304			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2997545	FY	Mån	1005	60	ARS	4a	304			42-43, 45-51		0	42-43, 45-51	
2997546	BI	Mån	1005	60	OH,OO,ARS	4a	304			34-40		0	34-40	
2997983	TK	Mån	1005	60	ARS	4a	304			16-23		0	16-23	
2998328	MU	Mån	1005	90	CÖ	8c:b	Music room	VT				0	3-7, 9-10, 12-13, 16-24	
2998542	BL	Mån	1005	90	MJA	8c:a	Bildsal	VT				0	3-7, 9-10, 12-13, 16-24	
2998543	MA	Mån	1005	60	ABE	9a	303					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998166	MA	Mån	1010	60	EF	5b	210					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996990	Support	Mån	1015	35	GC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997133	Egen rast	Mån	1015	30	SAN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997772	GE	Mån	1025	60	JS	6a	104			12-13, 16-23		0	12-13, 16-23	
2997789	SH	Mån	1025	60	JS	6a	104			3-7, 9-10		0	3-7, 9-10	
2997790	RE	Mån	1025	60	ME,JS	6a	104			42-43, 45-46, 48-51		0	42-43, 45-46, 48-51	
2997791	HI	Mån	1025	60	JS	6a	104			34-40		0	34-40	
2998185	MA	Mån	1025	60	FO	8a	301					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2997045	Egen rast	Mån	1030	30	TP							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997384	Egen rast	Mån	1030	30	JE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997590	BI	Mån	1030	60	ARE	6c	105			13, 16-23		0	13, 16-23	
2997599	FY	Mån	1030	60	ARE	6c	105			3-7, 9-10, 12		0	3-7, 9-10, 12	
2997600	KE	Mån	1030	60	ARE	6c	105			42-43, 45-46, 48-51		0	42-43, 45-46, 48-51	
2997601	TK	Mån	1030	60	ARE	6c	105			34-40		0	34-40	
2998155	FY	Mån	1030	60	NK	8d	202			34-40, 42		0	34-40, 42	
2998316	Lunch	Mån	1030	20	MG	6d	Table 1					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998754	Lunch	Mån	1030	20	MS	9b	Table 4					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2996867	Rastvakt	Mån	1035	20	HO,KRS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997566	BI	Mån	1035	60	NK	8d	202			13, 16-24		0	13, 16-24	
2997913	TK	Mån	1035	60	NK	8d	202			43, 45, 48-51		0	43, 45, 48-51	
2998192	KE	Mån	1035	60	NK	8d	202			3-7, 9-10, 12		0	3-7, 9-10, 12	
2998597	SV	Mån	1035	60	JW	9C:SV	103					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998598	SV	Mån	1035	60	TA	9D:SV	204					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998599	SVA	Mån	1035	60	SL	SVA9:1	302					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
3094839	Arbetsmarknadskunskap	Mån	1035	60	ABE	9c	103			36		0	36	
2997342	Egen rast	Mån	1040	30	LS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998207	EN	Mån	1040	60	KBE	8b	107					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
3094881	Idrottsgymnasiet	Mån	1045	60	CK	9d	102			36		0	36	
2996905	Egen rast	Mån	1050	30	MÅ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996952	Student Cafeteria	Mån	1050	40	MG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996986	Egen rast	Mån	1050	30	GC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997947	EN	Mån	1050	60	LL	7c	101					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998004	FLEX	Mån	1050	55	JAW	Flex 3,Flex 4,Flexgrupp						1	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998415	SLTM	Mån	1050	70	NA	7d:a	Träslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
2998416	SLTX	Mån	1050	70	AHa	7d:a	Textilslöjd	HT				0	34-40, 42-43, 45-46, 48-51	
2998419	SLTX	Mån	1050	70	AHa	7d:b	Textilslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
2998425	SLTM	Mån	1050	70	NA	7d:b	Träslöjd	HT				0	34-40, 42-43, 45-46, 48-51	
3094837	Teknik Collage	Mån	1050	60	AS	9a	108			36		0	36	
2996814	Egen rast	Mån	1055	30	JH							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998226	No-Lab	Mån	1055	60	LM	7a:a	No-lab 2	VT				0	3-7, 9-10, 12-13, 16-24	
2998233	Livskunskap	Mån	1055	60	SAN	7a:b	201	VT				0	3-7, 9-10, 12-13, 16-24	
2998321	No-Lab	Mån	1055	60	LM	7a:b	No-lab 2	HT				0	34-40, 42-43, 45-46, 48-51	
2998400	Livskunskap	Mån	1055	60	SAN	7a:a	201	HT				0	34-40, 42-43, 45-46, 48-51	
2996862	Egen rast	Mån	1100	30	HO							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997175	Egen rast	Mån	1100	30	CK							0	34-35, 37-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997224	Lunch	Mån	1100	20	KB	7b	Table 5					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997927	Lunch	Mån	1100	20	ASN,KRS	5a	Table 3					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998560	Egen rast	Mån	1100	30	MS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998565	Egen rast	Mån	1100	30	DS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094840	Arbetstid	Mån	1100	240	LN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997605	IDH	Mån	1105	90	JA	9b	Idrottshall					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998247	EN	Mån	1105	60	KS	6d	205					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998724	Egen rast	Mån	1105	30	ARS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998021	EN	Mån	1110	60	TP	9a	108					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998750	Lunch	Mån	1110	20	CA,LiP	5b	Table 4					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998765	Egen rast	Mån	1110	30	AW							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094867	Ung företagare	Mån	1110	60	JE	9b	201			36		0	36	
2997277	Lunch	Mån	1115	25	ZJ,YO,EF	4a	Table 1					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998201	Lunch	Mån	1115	25	ZC,TL	4b	Table 2					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996963	Rast JS	Mån	1120	45	GC,FS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998176	Lunch	Mån	1120	20	NE	6b	Table 3					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
3035349	Egen rast	Mån	1120	30	ASN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997246	Egen rast	Mån	1125	30	OE,DM							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997979	Lunch	Mån	1125	20	JS	6a	Table 6					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998158	Class Meet	Mån	1125	30	PCG,FO	8a	301					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2996798	Egen rast	Mån	1130	30	LiP							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996910	Student Cafeteria	Mån	1130	40	MÅ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997166	Egen rast	Mån	1130	30	CA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997223	Egen rast	Mån	1130	30	MiB							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
